# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 7.543108181826237,6.50746553585849,1.253673008945235,-0.5001468679029822,70.25895726302525,0.0,0.19595930873415845,5.103100263313421,-13.89151763499511,-12.944643617642026
 7.554924062221481,6.522208958208154,1.2477633368392937,-0.5001465746318742,70.09298258891904,0.0,0.19909638467433138,5.0226929114545875,-14.046746290103062,-13.137290655923573
 7.56673303488639,6.536874015034163,1.2418571235741585,-0.5001462390277173,69.92524564280576,0.0,0.2022945684371188,4.94328645462787,-14.204194630048217,-13.332941350014655
 7.578535121773241,6.551460855763561,1.2359543586862856,-0.5001458593267392,69.75572169356494,0.0,0.2055551913234812,4.864873485127918,-14.363896052121351,-13.531625686560751
 7.590330346963493,6.565969631846682,1.2300550306670408,-0.5001454337743334,69.58438561751595,0.0,0.2088796138737761,4.787446613168723,-14.525884269728085,-13.73337219035038
 7.6021187367506196,6.580400496796314,1.2241591269226821,-0.5001449604930268,69.41121189287671,0.0,0.21226922646319135,4.710998464835908,-14.69019329750658,-13.938207910119585
 7.613900319725955,6.5947536062277115,1.2182666337320653,-0.5001444375473618,69.23617459418158,0.0,0.2157254496763729,4.635521685087135,-14.85685744110703,-14.146158792868077
 7.625675126867676,6.609029117899454,1.212377536202845,-0.5001438629388694,69.05924738666351,0.0,0.2192497348990675,4.561008935588242,-15.02591128572929,-14.357249557257528
 7.637443191633034,6.623227191755213,1.2064918182259776,-0.5001432346117936,68.880403520798,0.0,0.2228435647314577,4.487452896407715,-15.197389666988661,-14.571502169511469
 7.649204550053958,6.637347989966399,1.2006094624294983,-0.500142550371934,68.69961582669588,0.0,0.22650845359539504,4.41484626347001,-15.37132766743143,-14.78893799659451
 7.660959240836156,6.651391676975739,1.1947304501287483,-0.50014180803916,68.51685670859146,0.0,0.23024594803003423,4.343181752191165,-15.547760591132283,-15.009575919091652
 7.6727073054618575,6.66535841954179,1.188854761276709,-0.5001410052839755,68.3320981394342,0.0,0.23405762728933321,4.272452094730661,-15.726723936560143,-15.233432154973354
 7.684448788296323,6.67924838678442,1.1829823744116632,-0.5001401396941351,68.14531165539628,0.0,0.2379451038018655,4.202650039954972,-15.908253384284722,-15.460521493224263
 7.696183736698275,6.693061750231254,1.1771132666025426,-0.500139208805065,67.95646835053934,0.0,0.2419100234698891,4.133768355921273,-16.09238476289615,-15.69085540936825
 7.7079122011343975,6.706798683865134,1.1712474133930233,-0.5001382100331209,67.76553887148776,0.0,0.24595406620143576,4.065799827765411,-16.27915402663711,-15.924443029876157
 7.7196342352980585,6.720459364172592,1.1653847887430797,-0.5001371407121518,67.57249341221055,0.0,0.2500789463235185,3.99873725757919,-16.468597223139646,-16.161290255391368
 7.731349896232422,6.734043970193358,1.1595253649686117,-0.5001359980708757,67.37730170885065,0.0,0.2542864128090519,3.932573466876177,-16.660750464993022,-16.401400051597655
 7.743059244458123,6.747552683570946,1.153669112678546,-0.5001347792537155,67.179933034721,0.0,0.258578249864974,3.867301292827939,-16.85564988975628,-16.64477142591731
